season,week,celebrity_name,judge_rank,audience_share_rank,final_rank,pred_eliminated,survival_prob
27,1,Joe Amabile,13.0,12.0,13.0,1,0.7529706077180942
27,2,Juan Pablo Di Pace,1.0,5.0,1.0,0,1.0
27,2,Milo Manheim,1.0,5.0,1.0,0,1.0
27,2,Tinashe,1.0,5.0,1.0,0,1.0
27,2,DeMarcus Ware,6.0,1.0,1.0,0,1.0
27,2,Alexis Ren,4.0,2.0,5.0,0,0.9929688224729394
27,2,Evanna Lynch,5.0,8.0,6.0,0,0.9501326392859926
27,2,Mary Lou Retton,7.0,4.0,7.0,0,0.947364844956703
27,2,John Schneider,8.0,9.0,8.0,0,0.8922376909485357
27,2,Bobby Bones,10.0,3.0,9.0,0,0.8784440719793831
27,2,Nancy McKeon,9.0,10.0,10.0,0,0.870049167723097
27,2,Danelle Umstead,11.0,11.0,11.0,0,0.7948492956961059
27,2,Joe Amabile,12.0,12.0,12.0,1,0.7037280932150272
27,3,Juan Pablo Di Pace,1.0,8.0,1.0,0,1.0
27,3,Evanna Lynch,2.0,3.0,1.0,0,1.0
27,3,Milo Manheim,2.0,3.0,1.0,0,1.0
27,3,Tinashe,2.0,3.0,1.0,0,1.0
27,3,DeMarcus Ware,5.0,1.0,1.0,0,1.0
27,3,Alexis Ren,5.0,2.0,6.0,0,0.9903355101163358
27,3,Mary Lou Retton,7.0,6.0,7.0,0,0.9146410005312935
27,3,Bobby Bones,8.0,7.0,8.0,0,0.8919139972722421
27,3,Nancy McKeon,9.0,9.0,9.0,0,0.8326802518870449
27,3,John Schneider,10.0,10.0,10.0,0,0.7900320211908103
27,3,Joe Amabile,11.0,11.0,11.0,1,0.6546534976846374
27,4,Milo Manheim,1.0,7.0,1.0,0,1.0
27,4,Mary Lou Retton,2.0,5.0,1.0,0,1.0
27,4,Tinashe,2.0,5.0,1.0,0,1.0
27,4,Evanna Lynch,5.0,1.0,4.0,0,0.9983983355316087
27,4,Alexis Ren,4.0,4.0,5.0,0,0.9897287703551254
27,4,Juan Pablo Di Pace,5.0,3.0,6.0,0,0.9741154248940797
27,4,DeMarcus Ware,7.0,2.0,7.0,0,0.9455749655142275
27,4,Bobby Bones,9.0,8.0,8.0,0,0.8060769406997588
27,4,John Schneider,8.0,9.0,9.0,0,0.7827103087187615
27,4,Joe Amabile,10.0,10.0,10.0,1,0.6059144541410326
27,5,Alexis Ren,1.0,5.0,1.0,0,1.0
27,5,Juan Pablo Di Pace,1.0,5.0,1.0,0,1.0
27,5,Milo Manheim,3.0,3.0,1.0,0,1.0
27,5,DeMarcus Ware,4.0,2.0,4.0,0,0.9849711021461989
27,5,Evanna Lynch,6.0,1.0,5.0,0,0.9568563453071869
27,5,Mary Lou Retton,5.0,4.0,6.0,0,0.9542754643813882
27,5,John Schneider,6.0,7.0,7.0,0,0.8269619364770113
27,5,Bobby Bones,8.0,8.0,8.0,0,0.7197336216455863
27,5,Joe Amabile,9.0,9.0,9.0,0,0.5957017031671084
27,6,Juan Pablo Di Pace,1.0,5.0,1.0,0,1.0
27,6,Milo Manheim,1.0,5.0,1.0,0,1.0
27,6,Evanna Lynch,3.0,2.0,1.0,0,1.0
27,6,DeMarcus Ware,5.0,1.0,4.0,0,0.9660173158414579
27,6,Alexis Ren,4.0,3.0,5.0,0,0.9614284171984803
27,6,Mary Lou Retton,6.0,4.0,6.0,0,0.9006499537819559
27,6,Bobby Bones,7.0,8.0,7.0,0,0.7119123746394749
27,6,John Schneider,9.0,7.0,8.0,0,0.6997171661414003
27,6,Joe Amabile,7.0,9.0,9.0,1,0.6347772248586814
27,7,Evanna Lynch,1.0,1.0,1.0,0,0.9698108183616321
27,7,Milo Manheim,2.0,2.0,2.0,0,0.9576890654956398
27,7,Juan Pablo Di Pace,3.0,3.0,3.0,0,0.9337080323529263
27,7,Alexis Ren,4.0,4.0,4.0,0,0.8991601166472163
27,7,DeMarcus Ware,6.0,5.0,5.0,0,0.8719877343515123
27,7,John Schneider,5.0,6.0,6.0,0,0.720632401802427
27,7,Bobby Bones,6.0,7.0,8.0,1,0.6826282946606015
27,7,Joe Amabile,8.0,8.0,8.0,1,0.5319899638276695
27,8,Evanna Lynch,2.0,1.0,1.0,0,0.9276141954120932
27,8,Juan Pablo Di Pace,1.0,2.0,2.0,0,0.9147232203840046
27,8,Alexis Ren,2.0,4.0,3.0,0,0.8867686240854501
27,8,Milo Manheim,4.0,3.0,4.0,0,0.87699805796677
27,8,Joe Amabile,5.0,6.0,6.0,1,0.46810754988375824
27,8,Bobby Bones,6.0,5.0,6.0,1,0.5342998336148665
27,9,Evanna Lynch,1.0,1.0,1.0,0,0.4267504992781731
27,9,Milo Manheim,1.0,2.0,4.0,1,0.3933774842524538
27,9,Alexis Ren,3.0,3.0,4.0,1,0.3531245592691653
27,9,Bobby Bones,4.0,4.0,4.0,1,0.058653396152318016
28,1,James Van Der Beek,1.0,9.0,1.0,0,1.0
28,1,Hannah Brown,2.0,6.0,1.0,0,1.0
28,1,Lauren Alaina,3.0,3.0,3.0,0,0.9854612245606302
28,1,Sailor Brinkley-Cook,4.0,7.0,4.0,0,0.9379750219162912
28,1,Karamo Brown,5.0,1.0,5.0,0,0.9327035286619972
28,1,Mary Wilson,5.0,1.0,5.0,0,0.9327035286619972
28,1,Ally Brooke,7.0,4.0,7.0,0,0.8934999946054147
28,1,Kel Mitchell,7.0,4.0,7.0,0,0.8934999946054147
28,1,Kate Flannery,9.0,10.0,9.0,0,0.8331891058538097
28,1,Ray Lewis,9.0,10.0,9.0,0,0.8331891058538097
28,1,Lamar Odom,12.0,8.0,11.0,0,0.7445548080791065
28,1,Sean Spicer,11.0,12.0,12.0,0,0.7287189466383779
28,2,Hannah Brown,1.0,11.0,1.0,0,1.0
28,2,Kate Flannery,2.0,7.0,1.0,0,1.0
28,2,Ally Brooke,3.0,2.0,1.0,0,1.0
28,2,James Van Der Beek,3.0,2.0,1.0,0,1.0
28,2,Kel Mitchell,3.0,2.0,1.0,0,1.0
28,2,Lauren Alaina,6.0,1.0,6.0,0,0.9828096821943448
28,2,Karamo Brown,6.0,6.0,7.0,0,0.9532664253949548
28,2,Sailor Brinkley-Cook,8.0,5.0,8.0,0,0.9369575179002535
28,2,Mary Wilson,10.0,8.0,9.0,0,0.82521292056295
28,2,Sean Spicer,9.0,9.0,10.0,0,0.8151314997467596
28,2,Ray Lewis,10.0,10.0,12.0,1,0.7891111853122805
28,2,Lamar Odom,12.0,12.0,12.0,1,0.634260381813823
28,3,Ally Brooke,1.0,5.0,1.0,0,1.0
28,3,Kate Flannery,1.0,5.0,1.0,0,1.0
28,3,James Van Der Beek,3.0,4.0,3.0,0,0.9808921035112883
28,3,Sailor Brinkley-Cook,3.0,7.0,4.0,0,0.9714025888523468
28,3,Kel Mitchell,6.0,1.0,5.0,0,0.9409305931113787
28,3,Hannah Brown,5.0,3.0,6.0,0,0.9382605709339529
28,3,Lauren Alaina,6.0,2.0,7.0,0,0.9288615831261084
28,3,Karamo Brown,8.0,8.0,8.0,0,0.7988498053470389
28,3,Sean Spicer,9.0,9.0,9.0,0,0.6955038954598576
28,3,Lamar Odom,10.0,10.0,10.0,0,0.5870202817037224
28,4,Ally Brooke,1.0,1.0,1.0,0,1.0
28,4,Hannah Brown,1.0,2.0,2.0,0,0.9888958953520846
28,4,Kel Mitchell,1.0,4.0,3.0,0,0.9744968387485204
28,4,Lauren Alaina,1.0,6.0,4.0,0,0.9547827897245735
28,4,Sailor Brinkley-Cook,5.0,7.0,5.0,0,0.9324213276152766
28,4,James Van Der Beek,6.0,5.0,6.0,0,0.9006674953650626
28,4,Kate Flannery,8.0,3.0,7.0,0,0.8891535839300214
28,4,Karamo Brown,6.0,8.0,8.0,0,0.8131983127995694
28,4,Sean Spicer,9.0,9.0,9.0,0,0.6681412086172087
28,4,Lamar Odom,10.0,10.0,10.0,1,0.6117717246142382
28,5,Ally Brooke,1.0,3.0,1.0,0,1.0
28,5,Kel Mitchell,2.0,1.0,2.0,0,0.9862920847487437
28,5,James Van Der Beek,2.0,4.0,3.0,0,0.9698672611445152
28,5,Hannah Brown,4.0,2.0,4.0,0,0.9654035532254353
28,5,Kate Flannery,5.0,5.0,5.0,0,0.8983299724212401
28,5,Sailor Brinkley-Cook,5.0,6.0,6.0,0,0.8954364644599782
28,5,Lauren Alaina,7.0,7.0,7.0,0,0.8622263182093868
28,5,Karamo Brown,8.0,8.0,8.0,0,0.7398369294140333
28,5,Sean Spicer,9.0,9.0,9.0,0,0.6380441312589165
28,6,Ally Brooke,6.0,1.0,1.0,0,0.9360751967529682
28,6,Kel Mitchell,4.0,2.0,2.0,0,0.935327223944977
28,6,James Van Der Beek,1.0,3.0,3.0,0,0.9237006140011941
28,6,Sailor Brinkley-Cook,1.0,4.0,4.0,0,0.9206080984369515
28,6,Kate Flannery,1.0,5.0,5.0,0,0.9158742815461282
28,6,Lauren Alaina,4.0,6.0,6.0,0,0.8698026040596079
28,6,Hannah Brown,8.0,7.0,7.0,0,0.8202889697750411
28,6,Karamo Brown,6.0,8.0,8.0,0,0.780354521471264
28,6,Sean Spicer,9.0,9.0,9.0,1,0.5591646752087485
28,7,Ally Brooke,1.0,1.0,1.0,0,0.9474294748124299
28,7,James Van Der Beek,1.0,2.0,2.0,0,0.925015887371584
28,7,Kel Mitchell,5.0,3.0,3.0,0,0.8913028201630944
28,7,Lauren Alaina,1.0,4.0,4.0,0,0.8720764909264034
28,7,Hannah Brown,4.0,5.0,5.0,0,0.851975059478369
28,7,Kate Flannery,7.0,6.0,6.0,0,0.8153627992123975
28,7,Karamo Brown,6.0,7.0,7.0,0,0.7543958522223237
28,7,Sean Spicer,8.0,8.0,8.0,1,0.5232348391736887
28,8,James Van Der Beek,1.0,2.0,1.0,0,0.9671488266880968
28,8,Ally Brooke,3.0,1.0,2.0,0,0.9391371059974694
28,8,Kel Mitchell,4.0,3.0,3.0,0,0.9347042478706409
28,8,Hannah Brown,2.0,4.0,4.0,0,0.9101807375509734
28,8,Kate Flannery,5.0,5.0,5.0,0,0.8143506841520031
28,8,Lauren Alaina,6.0,6.0,6.0,0,0.7378206674600256
28,8,Sean Spicer,7.0,7.0,7.0,1,0.47381718936076733
28,9,Ally Brooke,1.0,1.0,1.0,0,0.951272593793181
28,9,Kel Mitchell,2.0,2.0,2.0,0,0.8931246005768618
28,9,James Van Der Beek,3.0,3.0,3.0,0,0.8797453358334096
28,9,Hannah Brown,4.0,4.0,4.0,0,0.820940118172819
28,9,Lauren Alaina,5.0,5.0,5.0,0,0.7340838449146543
28,9,Sean Spicer,6.0,6.0,6.0,1,0.40739815606848173
28,10,Ally Brooke,1.0,1.0,1.0,0,0.902793215573462
28,10,Kel Mitchell,2.0,2.0,2.0,0,0.846944983590368
28,10,Hannah Brown,3.0,4.0,3.0,0,0.7645203105697235
28,10,James Van Der Beek,5.0,3.0,4.0,0,0.7433958414029183
28,10,Lauren Alaina,3.0,5.0,5.0,1,0.6907018247898576
28,11,Ally Brooke,1.0,1.0,1.0,0,0.356711328695962
28,11,Kel Mitchell,2.0,2.0,4.0,1,0.3353431044121812
28,11,Hannah Brown,3.0,3.0,4.0,1,0.26750357820435966
28,11,Lauren Alaina,4.0,4.0,4.0,1,0.12572669725748098
29,1,Justina Machado,1.0,9.0,1.0,0,1.0
29,1,Skai Jackson,1.0,9.0,1.0,0,1.0
29,1,Kaitlyn Bristowe,3.0,7.0,1.0,0,1.0
29,1,Nev Schulman,3.0,7.0,1.0,0,1.0
29,1,Monica Aldama,5.0,1.0,5.0,0,0.9951261636416955
29,1,AJ McLean,6.0,2.0,6.0,0,0.9476399609973566
29,1,Anne Heche,6.0,2.0,6.0,0,0.9476399609973566
29,1,Jeannie Mai,6.0,2.0,6.0,0,0.9476399609973566
29,1,Jesse Metcalfe,6.0,2.0,6.0,0,0.9476399609973566
29,1,Johnny Weir,6.0,2.0,6.0,0,0.9476399609973566
29,1,Veron Davis,11.0,11.0,11.0,0,0.8910697233139986
29,1,Nelly,12.0,15.0,12.0,0,0.8265325738899336
29,1,Chrishell Stause,13.0,12.0,13.0,0,0.7730454022565163
29,1,Charles Oakley,14.0,14.0,14.0,0,0.7255591996121773
29,1,Carole Baskin,15.0,13.0,15.0,0,0.7202877063578834
29,2,Kaitlyn Bristowe,1.0,13.0,1.0,0,1.0
29,2,Justina Machado,2.0,5.0,1.0,0,1.0
29,2,Nev Schulman,2.0,7.0,3.0,0,0.9925665128039439
29,2,Jesse Metcalfe,4.0,4.0,4.0,0,0.9818333328559035
29,2,AJ McLean,5.0,6.0,5.0,0,0.9480914854930675
29,2,Veron Davis,6.0,2.0,6.0,0,0.9401164876138178
29,2,Chrishell Stause,6.0,8.0,7.0,0,0.9116545814106025
29,2,Anne Heche,6.0,9.0,8.0,0,0.9099458424590885
29,2,Jeannie Mai,6.0,9.0,8.0,0,0.9099458424590885
29,2,Johnny Weir,6.0,9.0,8.0,0,0.9099458424590885
29,2,Nelly,6.0,12.0,11.0,0,0.9093211855525888
29,2,Skai Jackson,14.0,1.0,12.0,0,0.9014021738812216
29,2,Monica Aldama,12.0,3.0,13.0,0,0.882505121221003
29,2,Carole Baskin,12.0,14.0,14.0,0,0.7677395485619699
29,2,Charles Oakley,14.0,15.0,15.0,1,0.6828248597920537
29,3,Johnny Weir,1.0,8.0,1.0,0,1.0
29,3,Nev Schulman,1.0,8.0,1.0,0,1.0
29,3,Kaitlyn Bristowe,3.0,7.0,1.0,0,1.0
29,3,Veron Davis,4.0,2.0,1.0,0,1.0
29,3,Chrishell Stause,4.0,3.0,5.0,0,0.9998132190256318
29,3,Jeannie Mai,4.0,5.0,6.0,0,0.9854126931941289
29,3,Justina Machado,10.0,1.0,7.0,0,0.9813577870944223
29,3,Jesse Metcalfe,9.0,4.0,8.0,0,0.9524134052119083
29,3,AJ McLean,7.0,10.0,9.0,0,0.929954289460039
29,3,Monica Aldama,7.0,12.0,10.0,0,0.9033447692416071
29,3,Skai Jackson,11.0,11.0,11.0,0,0.850008164086069
29,3,Anne Heche,13.0,6.0,12.0,0,0.8210653638688983
29,3,Nelly,11.0,13.0,13.0,0,0.8136301908639245
29,3,Carole Baskin,14.0,14.0,14.0,1,0.6487275023243702
29,4,Kaitlyn Bristowe,2.0,5.0,1.0,0,1.0
29,4,Johnny Weir,3.0,1.0,2.0,0,0.9972841862908475
29,4,Skai Jackson,1.0,11.0,3.0,0,0.9886824950242269
29,4,Nev Schulman,3.0,3.0,4.0,0,0.9878455307238763
29,4,Justina Machado,3.0,4.0,5.0,0,0.9860267628793244
29,4,AJ McLean,3.0,7.0,6.0,0,0.9582216949398695
29,4,Veron Davis,8.0,2.0,7.0,0,0.9493051476860251
29,4,Monica Aldama,3.0,8.0,8.0,0,0.9283552200865619
29,4,Chrishell Stause,8.0,6.0,9.0,0,0.9280551904114931
29,4,Jeannie Mai,10.0,9.0,10.0,0,0.8499817674752836
29,4,Jesse Metcalfe,10.0,10.0,11.0,0,0.8497947123653533
29,4,Anne Heche,10.0,12.0,12.0,0,0.8086011268971502
29,4,Nelly,10.0,13.0,13.0,1,0.7735485023770047
29,5,Johnny Weir,1.0,8.0,1.0,0,1.0
29,5,Kaitlyn Bristowe,2.0,4.0,1.0,0,1.0
29,5,Nev Schulman,3.0,1.0,1.0,0,1.0
29,5,Monica Aldama,3.0,5.0,4.0,0,0.97916278609429
29,5,Justina Machado,5.0,2.0,5.0,0,0.954599150067118
29,5,AJ McLean,5.0,3.0,6.0,0,0.9528079082430712
29,5,Jeannie Mai,5.0,9.0,7.0,0,0.9026310153068544
29,5,Skai Jackson,5.0,10.0,8.0,0,0.8826239666953358
29,5,Veron Davis,10.0,7.0,9.0,0,0.8548645378622854
29,5,Nelly,5.0,12.0,10.0,0,0.8404572779119879
29,5,Chrishell Stause,11.0,6.0,11.0,0,0.8301444172982682
29,5,Jesse Metcalfe,11.0,11.0,12.0,1,0.7827992261726466
29,6,AJ McLean,1.0,2.0,1.0,0,1.0
29,6,Justina Machado,1.0,2.0,1.0,0,1.0
29,6,Kaitlyn Bristowe,1.0,4.0,3.0,0,0.9969672360171651
29,6,Nev Schulman,5.0,1.0,4.0,0,0.9848267763482289
29,6,Monica Aldama,1.0,6.0,5.0,0,0.9771814752664811
29,6,Jeannie Mai,6.0,7.0,6.0,0,0.9075662675385341
29,6,Johnny Weir,9.0,5.0,7.0,0,0.8926425928024487
29,6,Chrishell Stause,7.0,8.0,8.0,0,0.8541424176329367
29,6,Nelly,7.0,10.0,9.0,0,0.8166056040902576
29,6,Veron Davis,10.0,9.0,10.0,0,0.7894864628250866
29,6,Skai Jackson,11.0,11.0,11.0,1,0.7034930469863614
29,7,Nev Schulman,1.0,3.0,1.0,0,0.9905223901210469
29,7,Justina Machado,5.0,1.0,2.0,0,0.9412532967725591
29,7,AJ McLean,5.0,2.0,3.0,0,0.9405890674488947
29,7,Johnny Weir,2.0,5.0,4.0,0,0.9170617810805441
29,7,Kaitlyn Bristowe,9.0,4.0,5.0,0,0.8847992900730185
29,7,Chrishell Stause,5.0,7.0,6.0,0,0.8671688102240406
29,7,Nelly,2.0,9.0,7.0,0,0.8493350207912529
29,7,Skai Jackson,2.0,10.0,8.0,0,0.8322802340011476
29,7,Jeannie Mai,8.0,8.0,10.0,1,0.8179146498865264
29,7,Monica Aldama,10.0,6.0,10.0,1,0.7997878460888291
29,8,Nev Schulman,1.0,1.0,1.0,0,0.9390897810819274
29,8,Justina Machado,3.0,2.0,2.0,0,0.9124914464352117
29,8,Johnny Weir,1.0,4.0,3.0,0,0.9103807558611335
29,8,AJ McLean,5.0,3.0,4.0,0,0.8791631189324133
29,8,Kaitlyn Bristowe,4.0,5.0,5.0,0,0.8786785586552717
29,8,Chrishell Stause,5.0,6.0,6.0,0,0.8156411455825222
29,8,Skai Jackson,7.0,8.0,7.0,0,0.7168294524191213
29,8,Nelly,8.0,7.0,8.0,1,0.6864267009551195
29,9,Nev Schulman,3.0,1.0,1.0,0,0.9132885545912824
29,9,Johnny Weir,1.0,2.0,2.0,0,0.9132686335915665
29,9,Kaitlyn Bristowe,1.0,5.0,3.0,0,0.8738571471703185
29,9,Justina Machado,5.0,3.0,4.0,0,0.8366928217398898
29,9,AJ McLean,6.0,4.0,5.0,0,0.804767320012935
29,9,Skai Jackson,3.0,6.0,6.0,0,0.7253696367483946
29,9,Nelly,7.0,7.0,7.0,1,0.6280683693294179
29,10,Nev Schulman,1.0,1.0,1.0,0,0.888235223707553
29,10,Justina Machado,3.0,2.0,2.0,0,0.852833279034988
29,10,Kaitlyn Bristowe,1.0,4.0,3.0,0,0.8399498222870471
29,10,Johnny Weir,4.0,3.0,4.0,0,0.8312444522885445
29,10,Skai Jackson,4.0,5.0,6.0,1,0.6648283169090738
29,10,Nelly,6.0,6.0,6.0,1,0.6007706100367407
29,11,Nev Schulman,1.0,1.0,1.0,0,0.3605990050845469
29,11,Justina Machado,1.0,3.0,4.0,1,0.3286484488627539
29,11,Kaitlyn Bristowe,1.0,2.0,4.0,1,0.3294833053736407
29,11,Nelly,4.0,4.0,4.0,1,0.033467034057441225
30,1,JoJo Siwa,1.0,13.0,1.0,0,1.0
30,1,Amanda Kloots,2.0,11.0,1.0,0,1.0
30,1,Suni Lee,2.0,11.0,1.0,0,1.0
30,1,Melanie C,4.0,5.0,1.0,0,1.0
30,1,Kenya Moore,5.0,1.0,1.0,0,1.0
30,1,Melora Hardin,5.0,1.0,1.0,0,1.0
30,1,Christine Chiu,7.0,3.0,7.0,0,0.979292961845976
30,1,Olivia Jade,7.0,3.0,7.0,0,0.979292961845976
30,1,Brian Austin Green,9.0,7.0,9.0,0,0.9251984628773279
30,1,Cody Rigsby,9.0,7.0,9.0,0,0.9251984628773279
30,1,Matt James,9.0,7.0,9.0,0,0.9251984628773279
30,1,"Mike ""The Miz"" Mizanin",9.0,7.0,9.0,0,0.9251984628773279
30,1,Iman Shumpert,14.0,14.0,13.0,0,0.8384222797621719
30,1,Jimmie Allen,13.0,15.0,14.0,0,0.8365175289054623
30,1,Martin Kove,15.0,6.0,15.0,0,0.7165497149346454
30,2,Amanda Kloots,1.0,14.0,1.0,0,1.0
30,2,JoJo Siwa,2.0,13.0,1.0,0,1.0
30,2,Melanie C,3.0,11.0,1.0,0,1.0
30,2,Suni Lee,4.0,5.0,1.0,0,1.0
30,2,Jimmie Allen,5.0,2.0,1.0,0,1.0
30,2,Melora Hardin,5.0,2.0,1.0,0,1.0
30,2,Olivia Jade,5.0,2.0,1.0,0,1.0
30,2,"Mike ""The Miz"" Mizanin",8.0,7.0,8.0,0,0.9538077204147034
30,2,Kenya Moore,10.0,1.0,9.0,0,0.9459117696609407
30,2,Christine Chiu,10.0,6.0,10.0,0,0.921118274654815
30,2,Iman Shumpert,9.0,9.0,11.0,0,0.9171111646306314
30,2,Cody Rigsby,10.0,8.0,12.0,0,0.9085526335213947
30,2,Brian Austin Green,13.0,12.0,13.0,0,0.8670585233068226
30,2,Matt James,14.0,10.0,14.0,0,0.857230835689075
30,2,Martin Kove,15.0,15.0,15.0,1,0.6766705858501624
30,3,Amanda Kloots,1.0,3.0,1.0,0,1.0
30,3,Olivia Jade,1.0,3.0,1.0,0,1.0
30,3,JoJo Siwa,1.0,5.0,3.0,0,0.9993123698254882
30,3,Melora Hardin,4.0,6.0,4.0,0,0.975743154617442
30,3,Melanie C,5.0,1.0,5.0,0,0.9721201776528315
30,3,Suni Lee,7.0,2.0,6.0,0,0.9488238830852525
30,3,"Mike ""The Miz"" Mizanin",5.0,7.0,7.0,0,0.9468978248463229
30,3,Jimmie Allen,10.0,8.0,8.0,0,0.9038429101291259
30,3,Kenya Moore,7.0,9.0,9.0,0,0.9037423700215022
30,3,Christine Chiu,7.0,10.0,10.0,0,0.8915445794770026
30,3,Matt James,10.0,11.0,11.0,0,0.8315473491924508
30,3,Cody Rigsby,14.0,12.0,12.0,0,0.7867274943945668
30,3,Iman Shumpert,12.0,13.0,13.0,0,0.7778068620619849
30,3,Brian Austin Green,12.0,14.0,14.0,1,0.76154721492965
30,4,Melora Hardin,1.0,4.0,1.0,0,1.0
30,4,Olivia Jade,2.0,1.0,1.0,0,1.0
30,4,JoJo Siwa,2.0,3.0,3.0,0,0.9796917741690775
30,4,Amanda Kloots,4.0,2.0,4.0,0,0.975581490810302
30,4,Suni Lee,4.0,5.0,5.0,0,0.9569870671857624
30,4,Melanie C,6.0,6.0,6.0,0,0.9328384554021714
30,4,"Mike ""The Miz"" Mizanin",7.0,7.0,7.0,0,0.915124895026374
30,4,Jimmie Allen,7.0,8.0,8.0,0,0.8921160264537615
30,4,Iman Shumpert,9.0,10.0,9.0,0,0.8232539689944993
30,4,Kenya Moore,10.0,9.0,10.0,0,0.8218690297780586
30,4,Cody Rigsby,11.0,12.0,11.0,0,0.7477010569652405
30,4,Matt James,12.0,11.0,13.0,1,0.7437366840880069
30,4,Brian Austin Green,13.0,13.0,13.0,1,0.6650755872940887
30,5,Amanda Kloots,2.0,2.0,1.0,0,1.0
30,5,JoJo Siwa,1.0,4.0,2.0,0,0.9977455718055087
30,5,Olivia Jade,3.0,1.0,3.0,0,0.9776098510870732
30,5,Melora Hardin,3.0,3.0,4.0,0,0.95361096860696
30,5,Suni Lee,3.0,5.0,5.0,0,0.9392360206299171
30,5,Melanie C,3.0,6.0,6.0,0,0.9351895121155394
30,5,Kenya Moore,3.0,8.0,7.0,0,0.8854323335450216
30,5,Jimmie Allen,8.0,7.0,8.0,0,0.8748703371222064
30,5,"Mike ""The Miz"" Mizanin",9.0,9.0,9.0,0,0.8185418521663048
30,5,Cody Rigsby,9.0,11.0,10.0,0,0.7052254392282371
30,5,Iman Shumpert,11.0,10.0,11.0,1,0.6674426481406716
30,6,JoJo Siwa,1.0,3.0,1.0,0,0.9823110357438452
30,6,Amanda Kloots,3.0,1.0,2.0,0,0.9741483442071575
30,6,Olivia Jade,5.0,2.0,3.0,0,0.9484630822481304
30,6,Jimmie Allen,3.0,4.0,4.0,0,0.9449278602271006
30,6,Suni Lee,5.0,5.0,5.0,0,0.9154952169429382
30,6,Melora Hardin,8.0,6.0,6.0,0,0.8839194186420039
30,6,Iman Shumpert,1.0,8.0,7.0,0,0.8546264015995588
30,6,"Mike ""The Miz"" Mizanin",8.0,7.0,8.0,0,0.8051360594308214
30,6,Cody Rigsby,5.0,10.0,9.0,0,0.7719034128873813
30,6,Kenya Moore,10.0,9.0,10.0,1,0.7539842178613156
30,7,Olivia Jade,1.0,2.0,1.0,0,1.0
30,7,JoJo Siwa,2.0,3.0,2.0,0,0.9622152607541263
30,7,Jimmie Allen,3.0,4.0,3.0,0,0.9352567125838752
30,7,Amanda Kloots,6.0,1.0,4.0,0,0.9087673703317024
30,7,Melora Hardin,3.0,6.0,5.0,0,0.8876060022478691
30,7,Suni Lee,6.0,5.0,6.0,0,0.8793776467856749
30,7,Iman Shumpert,6.0,7.0,7.0,0,0.78466030538206
30,7,Cody Rigsby,5.0,8.0,8.0,0,0.7832516866385898
30,7,"Mike ""The Miz"" Mizanin",9.0,9.0,9.0,1,0.6926041329356607
30,8,JoJo Siwa,4.0,1.0,1.0,0,0.9457280534457048
30,8,Amanda Kloots,1.0,2.0,2.0,0,0.9396837206474423
30,8,Suni Lee,1.0,4.0,3.0,0,0.9249322353419528
30,8,Melora Hardin,1.0,5.0,4.0,0,0.9063671592873889
30,8,Olivia Jade,6.0,3.0,5.0,0,0.8710922498768636
30,8,Cody Rigsby,5.0,7.0,6.0,0,0.782520709375276
30,8,Iman Shumpert,7.0,8.0,8.0,1,0.7173254757835941
30,8,Jimmie Allen,8.0,6.0,8.0,1,0.7397214512364683
30,9,JoJo Siwa,1.0,2.0,1.0,0,0.8481798813773347
30,9,Amanda Kloots,2.0,1.0,2.0,0,0.8470675658316169
30,9,Suni Lee,3.0,3.0,3.0,0,0.81535205943378
30,9,Melora Hardin,5.0,4.0,4.0,0,0.7350452036906937
30,9,Iman Shumpert,3.0,5.0,6.0,1,0.7004929657120518
30,9,Cody Rigsby,6.0,6.0,6.0,1,0.6366678677771591
30,10,JoJo Siwa,1.0,2.0,1.0,0,0.3044660065189304
30,10,Iman Shumpert,1.0,3.0,4.0,1,0.17209691923532322
30,10,Amanda Kloots,3.0,1.0,4.0,1,0.30242663804541825
30,10,Cody Rigsby,4.0,4.0,4.0,1,0.07213854358685512
31,1,Charli D'Amelio,1.0,16.0,1.0,0,1.0
31,1,Wayne Brady,2.0,13.0,1.0,0,1.0
31,1,Gabby Windey,3.0,10.0,1.0,0,1.0
31,1,Selma Blair,3.0,10.0,1.0,0,1.0
31,1,Shangela,3.0,10.0,1.0,0,1.0
31,1,Daniel Durant,6.0,5.0,1.0,0,1.0
31,1,Jordin Sparks,7.0,3.0,7.0,0,0.9956261452767576
31,1,Heidi D'Amelio,8.0,6.0,8.0,0,0.9413628617113934
31,1,Joseph Baena,9.0,4.0,9.0,0,0.9366520595951678
31,1,Cheryl Ladd,10.0,1.0,10.0,0,0.9034961307248262
31,1,Trevor Donovan,10.0,1.0,10.0,0,0.9034961307248262
31,1,Jessie James Decker,12.0,7.0,12.0,0,0.8494016317561779
31,1,Sam Champion,12.0,7.0,12.0,0,0.8494016317561779
31,1,Teresa Giudice,12.0,7.0,12.0,0,0.8494016317561779
31,1,Jason Lewis,15.0,14.0,15.0,0,0.7735453838915783
31,1,Vinny Guadagnino,16.0,15.0,16.0,1,0.7477272270803302
31,2,Charli D'Amelio,1.0,8.0,1.0,0,1.0
31,2,Gabby Windey,1.0,8.0,1.0,0,1.0
31,2,Wayne Brady,1.0,8.0,1.0,0,1.0
31,2,Trevor Donovan,4.0,3.0,1.0,0,1.0
31,2,Daniel Durant,5.0,4.0,5.0,0,0.9829787435640557
