season,week,celebrity_name,judge_rank,audience_share_rank,judge_share,audience_share,rank_diff_share,rank_direction_share,survival_prob
29,9,Skai Jackson,3.0,6.0,0.1502586539218037,0.1044664867575549,3.0,-3.0,0.7253696367483946
29,10,Kaitlyn Bristowe,1.0,4.0,0.1724137931033492,0.18670320324644998,3.0,-3.0,0.8399498222870471
30,3,Christine Chiu,7.0,10.0,0.07046979865769448,0.06993472349975556,3.0,-3.0,0.8915445794770026
30,4,Melora Hardin,1.0,4.0,0.08752997601916367,0.08708187873629149,3.0,-3.0,1.0
30,5,JoJo Siwa,1.0,4.0,0.10389610389607691,0.10066675333781736,3.0,-3.0,0.9977455718055087
30,5,Melanie C,3.0,6.0,0.09350649350646922,0.09823080311457338,3.0,-3.0,0.9351895121155394
30,7,Cody Rigsby,5.0,8.0,0.1100917431192324,0.08987705208146332,3.0,-3.0,0.7832516866385898
30,7,Melora Hardin,3.0,6.0,0.11620795107030085,0.11040311904984675,3.0,-3.0,0.8876060022478691
30,8,Suni Lee,1.0,4.0,0.13636363636359208,0.13458464750478308,3.0,-3.0,0.9249322353419528
31,2,Jessie James Decker,12.0,15.0,0.06067961165047071,0.05336543120388862,3.0,-3.0,0.784383342172785
31,3,Joseph Baena,7.0,10.0,0.07196029776673153,0.06864692107206279,3.0,-3.0,0.8750396983977726
31,4,Charli D'Amelio,1.0,4.0,0.08780487804875907,0.08255332175339462,3.0,-3.0,1.0
31,4,Gabby Windey,1.0,4.0,0.08780487804875907,0.08255332175339462,3.0,-3.0,1.0
31,4,Jessie James Decker,8.0,11.0,0.07560975609754253,0.06522163784707181,3.0,-3.0,0.8266781059451224
31,4,Wayne Brady,1.0,4.0,0.08780487804875907,0.08255332175339462,3.0,-3.0,1.0
31,5,Jessie James Decker,7.0,10.0,0.0802675585284102,0.0740847887796708,3.0,-3.0,0.8490851374153454
31,6,Daniel Durant,5.0,8.0,0.0985507246376526,0.09969337597067919,3.0,-3.0,0.8727299414158588
31,6,Shangela,3.0,6.0,0.10434782608692628,0.10448681345014824,3.0,-3.0,0.919352667592791
31,7,Trevor Donovan,1.0,4.0,0.11981566820272817,0.12035693754604927,3.0,-3.0,0.9371651909362947
31,8,Charli D'Amelio,1.0,4.0,0.1433121019107824,0.13729547262730543,3.0,-3.0,0.9641975275642278
32,2,Harry Jowsey,10.0,13.0,0.06302521008400713,0.0665310711644396,3.0,-3.0,0.7595478395281353
32,3,Harry Jowsey,8.0,11.0,0.07430340557273242,0.07546196724753378,3.0,-3.0,0.7867424421289485
32,4,Adrian Peterson,6.0,9.0,0.08749999999996355,0.08028645970935569,3.0,-3.0,0.7989389539942913
32,5,Barry Williams,4.0,7.0,0.09999999999995834,0.0890345287003871,3.0,-3.0,0.814897952233715
32,9,Jason Mraz,1.0,4.0,0.1945701357465183,0.17613911219609002,3.0,-3.0,0.8664083575242314
32,11,Jason Mraz,1.0,4.0,0.20618556701016758,0.16664284751776076,3.0,-3.0,0.27362915746629135
33,2,Danny Amendola,5.0,8.0,0.08139534883717776,0.0757512609314771,3.0,-3.0,0.9222256003022774
33,3,Brooks Nader,5.0,8.0,0.09591194968550443,0.0928775534223147,3.0,-3.0,0.9148861656011794
33,3,Danny Amendola,6.0,9.0,0.09433962264147977,0.09231645205029938,3.0,-3.0,0.9045474332510562
33,4,Danny Amendola,1.0,4.0,0.12244897959179508,0.11181662412335444,3.0,-3.0,0.9364089964615017
33,4,Jenn Tran,4.0,7.0,0.10884353741492897,0.11060452781132532,3.0,-3.0,0.8771801718858596
34,2,Alix Earle,5.0,8.0,0.07553956834529657,0.07385723188842203,3.0,-3.0,0.949951033425982
34,2,Lauren Jauregui,5.0,8.0,0.07553956834529657,0.07385723188842203,3.0,-3.0,0.949951033425982
34,4,Hilaria Baldwin,5.0,8.0,0.09274193548383358,0.09496830823326556,3.0,-3.0,0.9313069188968524
34,4,Whitney Leavitt,1.0,4.0,0.10080645161286259,0.09922969874855525,3.0,-3.0,0.9924607585182396
34,5,Alix Earle,2.0,5.0,0.1118210862619451,0.1110824613153882,3.0,-3.0,0.9619331656161743
34,5,Dylan Efron,1.0,4.0,0.11501597444085783,0.11158205293759739,3.0,-3.0,0.9778765756204263
34,6,Elaine Hendrix,3.0,6.0,0.10588235294114533,0.11102000337719288,3.0,-3.0,0.9296607220454511
34,9,Robert Irwin,1.0,4.0,0.15555555555549794,0.1652485398038767,3.0,-3.0,0.8891284454491555
2,2,Drew Lachey,2.0,6.0,0.1349999999999325,0.10757368989809954,4.0,-4.0,1.0
2,3,Drew Lachey,1.0,5.0,0.14835164835156686,0.12478322189579188,4.0,-4.0,1.0
2,3,Stacy Keibler,1.0,5.0,0.14835164835156686,0.12478322189579188,4.0,-4.0,1.0
3,3,Monique Coleman,1.0,5.0,0.13043478260863264,0.11355258162198978,4.0,-4.0,1.0
3,3,Sara Evans,3.0,7.0,0.12077294685984505,0.10886536088585444,4.0,-4.0,0.9411893458900294
3,5,Emmitt Smith,1.0,5.0,0.14917127071814965,0.14717472961717748,4.0,-4.0,0.8691804206925277
6,3,Kristi Yamaguchi,1.0,5.0,0.11842105263152701,0.1020572870317806,4.0,-4.0,1.0
6,3,Steve Guttenberg,6.0,10.0,0.09210526315785435,0.08685668873124107,4.0,-4.0,0.8116985648671944
7,2,Warren Sapp,1.0,5.0,0.10859728506782416,0.09539456411217657,4.0,-4.0,1.0
7,4,Brooke Burke,1.0,5.0,0.12807881773392707,0.11958898854974362,4.0,-4.0,0.9933785195628668
7,5,Maurice Greene,3.0,7.0,0.13846153846146747,0.11110363128554467,4.0,-4.0,0.879990126073077
7,6,Lance Bass,1.0,5.0,0.16874999999989454,0.1371986200957668,4.0,-4.0,0.9105546196085105
7,7,Maurice Greene,2.0,6.0,0.17006802721076866,0.14730053429568124,4.0,-4.0,0.8059069058685311
8,2,Lil' Kim,4.0,8.0,0.08679245283015594,0.07844201171944393,4.0,-4.0,1.0
8,4,Lil' Kim,3.0,7.0,0.1115702479338382,0.09289394964823791,4.0,-4.0,1.0
8,5,Gilles Marini,1.0,5.0,0.13809523809517235,0.11633496681599077,4.0,-4.0,1.0
9,5,Donny Osmond,1.0,5.0,0.11983471074375214,0.10611623607059115,4.0,-4.0,1.0
9,5,Kelly Osbourne,4.0,8.0,0.09917355371896729,0.1037118120567188,4.0,-4.0,0.8979177500070561
9,5,Mya,2.0,6.0,0.1115702479338382,0.10525120258516588,4.0,-4.0,0.9595952288577194
10,2,Evan Lysacek,2.0,6.0,0.10909090909085951,0.09373442956829516,4.0,-4.0,1.0
11,2,Kurt Warner,5.0,9.0,0.09502262443434614,0.08603918465622368,4.0,-4.0,0.907691428922655
11,3,Audrina Patridge,1.0,5.0,0.11764705882347619,0.1054681421299941,4.0,-4.0,1.0
11,5,Kurt Warner,3.0,7.0,0.13186813186805943,0.11100328458706467,4.0,-4.0,0.8402544079084908
13,1,Chynna Phillips,1.0,5.0,0.10138248847921597,0.08542767898919545,4.0,-4.0,1.0
13,1,David Arquette,6.0,10.0,0.08294930875572215,0.08324113652029459,4.0,-4.0,0.8896220560585208
13,1,Hope Solo,3.0,7.0,0.0967741935483425,0.08419976273667525,4.0,-4.0,0.9687585999064703
13,1,J.R. Martinez,1.0,5.0,0.10138248847921597,0.08542767898919545,4.0,-4.0,1.0
13,2,Elisabetta Canalis,4.0,8.0,0.09417040358740172,0.08875226306212128,4.0,-4.0,0.9137665417306565
13,3,Ricki Lake,1.0,5.0,0.11392405063286333,0.10606084261859289,4.0,-4.0,1.0
13,4,Ricki Lake,1.0,5.0,0.13875598086117763,0.11345544565721688,4.0,-4.0,1.0
14,3,Melissa Gilbert,7.0,11.0,0.0857142857142551,0.07046909050705256,4.0,-4.0,0.7944740037143188
15,3,Helio Castroneves,4.0,8.0,0.09172661870500298,0.09550601011423229,4.0,-4.0,0.9250244051016308
15,5,Apolo Anton Ohno,2.0,6.0,0.12710911136102268,0.12557902497776258,4.0,-4.0,0.891022539926167
15,6,Apolo Anton Ohno,1.0,5.0,0.1327433628317997,0.12607678464215505,4.0,-4.0,0.8944466212185961
16,4,Alexandra Raisman,1.0,5.0,0.12053571428566048,0.10476211533052014,4.0,-4.0,1.0
16,4,D. L. Hughley,6.0,10.0,0.09374999999995816,0.07718120498982338,4.0,-4.0,0.758689976201867
17,4,Jack Osbourne,4.0,8.0,0.10126582278476741,0.09735173179023154,4.0,-4.0,0.9084570262438395
17,5,Brant Daugherty,3.0,7.0,0.11489361702122772,0.1065476197183484,4.0,-4.0,0.9067094718443817
18,2,Charlie White,1.0,5.0,0.10245901639340063,0.09187543577861906,4.0,-4.0,1.0
18,2,James Maslow,1.0,5.0,0.10245901639340063,0.09187543577861906,4.0,-4.0,1.0
18,2,Meryl Davis,1.0,5.0,0.10245901639340063,0.09187543577861906,4.0,-4.0,1.0
18,4,Meryl Davis,1.0,5.0,0.1313131313130871,0.11195512794609956,4.0,-4.0,1.0
18,5,James Maslow,1.0,5.0,0.12422360248443348,0.12232034341583613,4.0,-4.0,1.0
18,7,Candace Cameron Bure,3.0,7.0,0.14624505928847975,0.09303244565769744,4.0,-4.0,0.6914814996301153
18,8,Charlie White,1.0,5.0,0.17699115044239958,0.17080332961454264,4.0,-4.0,0.8443324313523337
19,4,Lea Thompson,2.0,6.0,0.12187499999996192,0.10202947625944712,4.0,-4.0,1.0
19,5,Sadie Robertson,1.0,5.0,0.13636363636358473,0.11744898711932594,4.0,-4.0,0.9914214833955801
20,1,Riker Lynch,2.0,6.0,0.0974842767295291,0.08371703491547837,4.0,-4.0,1.0
20,2,Michael Sam,6.0,10.0,0.08069164265127358,0.08283982309685783,4.0,-4.0,0.9187785873963269
20,4,Willow Shields,1.0,5.0,0.11999999999996308,0.10365430130076851,4.0,-4.0,1.0
21,2,Bindi Irwin,2.0,6.0,0.08872458410347922,0.07861526057762744,4.0,-4.0,1.0
21,5,Andy Grammer,4.0,8.0,0.11960132890361476,0.09892653290314092,4.0,-4.0,0.881952633678817
21,6,Tamar Braxton,1.0,5.0,0.1277955271565087,0.1133706590525349,4.0,-4.0,0.9692146892368234
22,6,Antonio Brown,3.0,7.0,0.11894273127748065,0.10022836336178724,4.0,-4.0,0.8732556799786051
22,8,Jodie Sweetin,1.0,5.0,0.17751479289930325,0.14925852361605993,4.0,-4.0,0.8190994028312664
23,10,Terra Jole,1.0,5.0,0.20477815699644727,0.1767794583854769,4.0,-4.0,0.750869537445864
24,2,Heather Morris,3.0,7.0,0.09146341463411846,0.08672770373958387,4.0,-4.0,0.9665974665420555
24,2,Normani,1.0,5.0,0.09756097560972636,0.08678786094487265,4.0,-4.0,1.0
24,2,Rashad Jennings,1.0,5.0,0.09756097560972636,0.08678786094487265,4.0,-4.0,1.0
24,4,Bonner Bolton,5.0,9.0,0.09815950920242388,0.09190166757855983,4.0,-4.0,0.8458894392267194
25,1,Jordan Fisher,1.0,5.0,0.09205020920498241,0.08005120146472133,4.0,-4.0,1.0
25,1,Lindsey Stirling,1.0,5.0,0.09205020920498241,0.08005120146472133,4.0,-4.0,1.0
25,3,Derek Fisher,6.0,10.0,0.08606557377045654,0.08359524837748557,4.0,-4.0,0.8485587953611251
25,4,Sasha Pieterse,4.0,8.0,0.08856088560882341,0.08859046575623086,4.0,-4.0,0.9084029684143761
25,4,Victoria Arlen,2.0,6.0,0.09963099630992633,0.09420436925732138,4.0,-4.0,0.9939558468406666
25,6,Lindsey Stirling,1.0,5.0,0.1307189542483233,0.11607970952559706,4.0,-4.0,0.9635714189708344
26,2,Adam Rippon,1.0,5.0,0.1383177570092941,0.12698404617163603,4.0,-4.0,0.9661945496241101
27,2,Juan Pablo Di Pace,1.0,5.0,0.09611829944543582,0.08520906831724542,4.0,-4.0,1.0
27,2,Milo Manheim,1.0,5.0,0.09611829944543582,0.08520906831724542,4.0,-4.0,1.0
27,2,Tinashe,1.0,5.0,0.09611829944543582,0.08520906831724542,4.0,-4.0,1.0
27,5,Alexis Ren,1.0,5.0,0.1306306306305718,0.11817200131873466,4.0,-4.0,1.0
27,5,Juan Pablo Di Pace,1.0,5.0,0.1306306306305718,0.11817200131873466,4.0,-4.0,1.0
27,6,Juan Pablo Di Pace,1.0,5.0,0.13100436681216987,0.12297993404655992,4.0,-4.0,1.0
27,6,Milo Manheim,1.0,5.0,0.13100436681216987,0.12297993404655992,4.0,-4.0,1.0
28,1,Hannah Brown,2.0,6.0,0.10152284263954238,0.08512275344119413,4.0,-4.0,1.0
28,3,Ally Brooke,1.0,5.0,0.12121212121206,0.10498817446918216,4.0,-4.0,1.0
28,3,Kate Flannery,1.0,5.0,0.12121212121206,0.10498817446918216,4.0,-4.0,1.0
28,3,Sailor Brinkley-Cook,3.0,7.0,0.1161616161615575,0.10356993666240247,4.0,-4.0,0.9714025888523468
28,6,Kate Flannery,1.0,5.0,0.11842105263152701,0.12067327661061117,4.0,-4.0,0.9158742815461282
29,1,Kaitlyn Bristowe,3.0,7.0,0.07692307692304734,0.06938462252066381,4.0,-4.0,1.0
29,1,Nev Schulman,3.0,7.0,0.07692307692304734,0.06938462252066381,4.0,-4.0,1.0
29,3,Kaitlyn Bristowe,3.0,7.0,0.08185053380780005,0.07335995143221824,4.0,-4.0,1.0
29,4,AJ McLean,3.0,7.0,0.0797342192690765,0.0798935422778798,4.0,-4.0,0.9582216949398695
29,5,Jeannie Mai,5.0,9.0,0.0836236933797618,0.08078861869130809,4.0,-4.0,0.9026310153068544
29,9,Kaitlyn Bristowe,1.0,5.0,0.15544105882296125,0.15142784424428157,4.0,-4.0,0.8738571471703185
30,3,JoJo Siwa,1.0,5.0,0.08053691275165083,0.07683937442589307,4.0,-4.0,0.9993123698254882
30,8,Melora Hardin,1.0,5.0,0.13636363636359208,0.12914622152638303,4.0,-4.0,0.9063671592873889
31,3,Heidi D'Amelio,4.0,8.0,0.07940446650122099,0.07682206639079073,4.0,-4.0,0.9722432415100903
31,6,Charli D'Amelio,1.0,5.0,0.11594202898547365,0.10786171977633763,4.0,-4.0,0.9852511723994672
32,3,Ariana Madix,1.0,5.0,0.10526315789470425,0.08509821680733577,4.0,-4.0,1.0
32,3,Jason Mraz,1.0,5.0,0.10526315789470425,0.08509821680733577,4.0,-4.0,1.0
32,4,Xochitl Gomez,1.0,5.0,0.11249999999995314,0.09751161461768774,4.0,-4.0,1.0
33,1,Dwight Howard ,2.0,6.0,0.08906882591089511,0.08152622271148295,4.0,-4.0,1.0
33,3,Joey Graziadei,1.0,5.0,0.1100628930817264,0.09629010492613699,4.0,-4.0,1.0
33,4,Phaedra Parks,4.0,8.0,0.10884353741492897,0.10678097935841178,4.0,-4.0,0.8618966427937184
33,6,Dwight Howard ,3.0,7.0,0.15048543689313085,0.1230829873855756,4.0,-4.0,0.8806040121182283
34,4,Elaine Hendrix,2.0,6.0,0.09677419354834808,0.09817724505738341,4.0,-4.0,0.9672334339731198
34,7,Alix Earle,1.0,5.0,0.12951807228911763,0.12403177185167286,4.0,-4.0,1.0
4,1,Laila Ali,2.0,7.0,0.11165048543683902,0.08950521544233994,5.0,-5.0,1.0
4,3,Leeza Gibbons,1.0,6.0,0.11009174311921556,0.1059154014016691,5.0,-5.0,0.9736131418993226
4,5,Apolo Anton Ohno,1.0,6.0,0.17045454545444863,0.12164862062096225,5.0,-5.0,1.0
5,4,Cameron Mathison,2.0,7.0,0.11538461538456608,0.11343035497221392,5.0,-5.0,0.9468031160488196
5,4,Sabrina Bryan,1.0,6.0,0.12820512820507343,0.11346599272609094,5.0,-5.0,1.0
6,2,Mario,3.0,8.0,0.10116731517505792,0.07954223182480714,5.0,-5.0,1.0
7,2,Brooke Burke,1.0,6.0,0.10859728506782416,0.09479645391629302,5.0,-5.0,0.997067970125858
9,1,Mark Dacascos,6.0,11.0,0.0714283603087915,0.058685123004415786,5.0,-5.0,1.0
10,1,Evan Lysacek,2.0,7.0,0.1100478468898995,0.08872602157330255,5.0,-5.0,1.0
10,3,Evan Lysacek,1.0,6.0,0.12807881773392707,0.0988852298662179,5.0,-5.0,1.0
10,5,Nicole Scherzinger,1.0,6.0,0.1676300578033713,0.12593037379521127,5.0,-5.0,1.0
11,1,Brandy,2.0,7.0,0.10132158590303907,0.08191858425523219,5.0,-5.0,1.0
11,1,Kyle Massey,2.0,7.0,0.10132158590303907,0.08191858425523219,5.0,-5.0,1.0
12,3,Hines Ward,1.0,6.0,0.11682242990648747,0.10541255877118848,5.0,-5.0,1.0
12,3,Petra Nemcova,1.0,6.0,0.11682242990648747,0.10541255877118848,5.0,-5.0,1.0
12,5,Hines Ward,1.0,6.0,0.13917525773188702,0.12452825906478476,5.0,-5.0,0.9502274269047318
14,3,Katherine Jenkins,1.0,6.0,0.10357142857139158,0.09301571649715257,5.0,-5.0,1.0
14,6,Katherine Jenkins,1.0,6.0,0.15116281323238043,0.11986099042321288,5.0,-5.0,1.0
17,1,Corbin Bleu,2.0,7.0,0.09374999999996339,0.08309430061205224,5.0,-5.0,1.0
17,1,Elizabeth Berkley Lauren,2.0,7.0,0.09374999999996339,0.08309430061205224,5.0,-5.0,1.0
17,5,Jack Osbourne,3.0,8.0,0.11489361702122772,0.1025049557303622,5.0,-5.0,0.890156449546839
17,8,Jack Osbourne,1.0,6.0,0.15624999999991862,0.13957815633898155,5.0,-5.0,0.8294687493227915
21,3,Alexa PenaVega,1.0,6.0,0.11803278688520721,0.10447763931876537,5.0,-5.0,1.0
21,3,Nick Carter,1.0,6.0,0.11803278688520721,0.10447763931876537,5.0,-5.0,1.0
21,5,Alexa PenaVega,1.0,6.0,0.13289036544846083,0.1119993198434987,5.0,-5.0,0.9883458389163576
21,6,Andy Grammer,1.0,6.0,0.1277955271565087,0.11253343667845447,5.0,-5.0,0.9658500043452086
23,3,Calvin Johnson Jr.,1.0,6.0,0.09846153846150817,0.0885756803976184,5.0,-5.0,0.9890037210822513
23,4,Amber Rose,4.0,9.0,0.09195402298847052,0.08758907258421765,5.0,-5.0,0.9146700845647227
23,4,James Hinchcliffe,2.0,7.0,0.10727969348654894,0.08901304484872875,5.0,-5.0,1.0
23,5,Marilu Henner,2.0,7.0,0.11739130434777505,0.10635402266815672,5.0,-5.0,0.8964184282389422
23,6,Jana Kramer,1.0,6.0,0.13114754098356357,0.11415299063586394,5.0,-5.0,0.955175194695854
24,3,Heather Morris,2.0,7.0,0.10476190476187151,0.09590792710384086,5.0,-5.0,0.9696642824773174
24,4,Rashad Jennings,1.0,6.0,0.11963190184045411,0.10505606323765734,5.0,-5.0,1.0
25,3,Nick Lachey,6.0,11.0,0.08606557377045654,0.08223181783422455,5.0,-5.0,0.8417395959449641
28,2,Kate Flannery,2.0,7.0,0.09589041095886033,0.08697927800567597,5.0,-5.0,1.0
28,4,Lauren Alaina,1.0,6.0,0.1134751773049243,0.10517246682591906,5.0,-5.0,0.9547827897245735
29,2,Nev Schulman,2.0,7.0,0.07692307692304876,0.06853036796314621,5.0,-5.0,0.9925665128039439
29,3,Monica Aldama,7.0,12.0,0.07473309608538266,0.06547548388762751,5.0,-5.0,0.9033447692416071
29,4,Monica Aldama,3.0,8.0,0.0797342192690765,0.07491816074420454,5.0,-5.0,0.9283552200865619
29,5,Skai Jackson,5.0,10.0,0.0836236933797618,0.07714437750727378,5.0,-5.0,0.8826239666953358
29,6,Monica Aldama,1.0,6.0,0.10074626865667884,0.09620831224293028,5.0,-5.0,0.9771814752664811
30,5,Kenya Moore,3.0,8.0,0.09350649350646922,0.0880293340186314,5.0,-5.0,0.8854323335450216
30,6,Cody Rigsby,5.0,10.0,0.09890109890107174,0.07583819593899843,5.0,-5.0,0.7719034128873813
31,5,Charli D'Amelio,1.0,6.0,0.0936454849498119,0.08814117048258706,5.0,-5.0,1.0
33,2,Chandler Kinney,1.0,6.0,0.09302325581391743,0.07737605832036148,5.0,-5.0,1.0
34,4,Alix Earle,2.0,7.0,0.09677419354834808,0.09595286846086705,5.0,-5.0,0.9561973963359314
34,6,Danielle Fishel,3.0,8.0,0.10588235294114533,0.08710191032996387,5.0,-5.0,0.8271458760593948
4,4,Joey Fatone,1.0,7.0,0.14736842105255402,0.10843077303638839,6.0,-6.0,1.0
5,1,Helio Castroneves,2.0,8.0,0.09727626459140185,0.08084865249874847,6.0,-6.0,1.0
6,1,Mario,2.0,8.0,0.09876543209872479,0.08072266314593142,6.0,-6.0,1.0
6,1,Priscilla Presley,2.0,8.0,0.09876543209872479,0.08072266314593142,6.0,-6.0,1.0
7,3,Brooke Burke,1.0,7.0,0.140703517587869,0.10700066719053873,6.0,-6.0,1.0
8,1,Melissa Rycroft,2.0,8.0,0.09465020576127793,0.07430029725732079,6.0,-6.0,1.0
8,1,Shawn Johnson,2.0,8.0,0.09465020576127793,0.07430029725732079,6.0,-6.0,1.0
8,2,Shawn Johnson,3.0,9.0,0.09056603773581488,0.07466842681372404,6.0,-6.0,1.0
8,4,Melissa Rycroft,2.0,8.0,0.11983471074375214,0.08462948683815841,6.0,-6.0,1.0
9,2,Donny Osmond,3.0,9.0,0.08503401360541325,0.07163367533370564,6.0,-6.0,1.0
9,6,Joanna Krupa,1.0,7.0,0.13846163313636914,0.10997223739284866,6.0,-6.0,1.0
12,1,Kirstie Alley,2.0,8.0,0.11111111111105744,0.08829466314869996,6.0,-6.0,1.0
15,3,Kelly Monaco,1.0,7.0,0.09712230215823844,0.09737270948715518,6.0,-6.0,0.9609042696091523
16,2,Alexandra Raisman,3.0,9.0,0.09836065573766462,0.08209054549292251,6.0,-6.0,1.0
16,3,Jacoby Jones,1.0,7.0,0.11063763512784251,0.09072835812788237,6.0,-6.0,1.0
16,3,Zendaya,1.0,7.0,0.11063763512784251,0.09072835812788237,6.0,-6.0,1.0
18,1,Candace Cameron Bure,2.0,8.0,0.09541984732820787,0.08235138926946117,6.0,-6.0,1.0
19,2,Lea Thompson,1.0,7.0,0.09668508287290146,0.08454987830835639,6.0,-6.0,1.0
19,4,Alfonso Ribeiro,1.0,7.0,0.12499999999996095,0.09890447625937909,6.0,-6.0,1.0
21,1,Carlos PenaVega,3.0,9.0,0.09199999999996321,0.07407115998351577,6.0,-6.0,1.0
21,1,Tamar Braxton,3.0,9.0,0.09199999999996321,0.07407115998351577,6.0,-6.0,1.0
21,2,Tamar Braxton,1.0,7.0,0.09057301293896837,0.07676683174210804,6.0,-6.0,1.0
21,4,Bindi Irwin,1.0,7.0,0.11864406779655991,0.10152939159816442,6.0,-6.0,1.0
22,1,Ginger Zee,1.0,7.0,0.09704641350206876,0.08167596093195975,6.0,-6.0,1.0
22,1,Nyle DiMarco,1.0,7.0,0.09704641350206876,0.08167596093195975,6.0,-6.0,1.0
22,1,Wanya Morris,1.0,7.0,0.09704641350206876,0.08167596093195975,6.0,-6.0,1.0
22,3,Nyle DiMarco,1.0,7.0,0.10548523206746604,0.09332064654142269,6.0,-6.0,1.0
22,3,Wanya Morris,2.0,8.0,0.10126582278476741,0.09313970179296442,6.0,-6.0,0.9778660768887504
23,1,James Hinchcliffe,1.0,7.0,0.09393939393936547,0.07392507834792436,6.0,-6.0,1.0
23,1,Laurie Hernandez,1.0,7.0,0.09393939393936547,0.07392507834792436,6.0,-6.0,1.0
23,2,Laurie Hernandez,1.0,7.0,0.09090909090906509,0.07947182393988184,6.0,-6.0,1.0
25,5,Jordan Fisher,1.0,7.0,0.11494252873558815,0.1030108041375117,6.0,-6.0,0.9965229109355653
25,7,Drew Scott,2.0,8.0,0.13255813953482207,0.11306269802305223,6.0,-6.0,0.8541088879697997
27,4,Milo Manheim,1.0,7.0,0.12499999999994613,0.0947193937288305,6.0,-6.0,1.0
29,2,Nelly,6.0,12.0,0.06593406593404179,0.06732037821706029,6.0,-6.0,0.9093211855525888
32,5,Mauricio Umansky,4.0,10.0,0.09999999999995834,0.07853588304919397,6.0,-6.0,0.7696399514806179
33,1,Chandler Kinney,1.0,7.0,0.09311740890684489,0.07747763971546574,6.0,-6.0,1.0
34,3,Scott Hoying,5.0,11.0,0.08560311284043362,0.07831963476248487,6.0,-6.0,0.8905682521246931
34,3,Whitney Leavitt,1.0,7.0,0.09338521400774577,0.08611911061885728,6.0,-6.0,0.9752206754048182
2,2,Stacy Keibler,1.0,8.0,0.14499999999992752,0.09757368989786695,7.0,-7.0,1.0
3,1,Emmitt Smith,2.0,9.0,0.11320754716975792,0.0842277115605664,7.0,-7.0,1.0
3,3,Vivica A. Fox,1.0,8.0,0.13043478260863264,0.10746779076874527,7.0,-7.0,0.9750610410815569
5,2,Sabrina Bryan,2.0,9.0,0.1092436974789457,0.08653747014122878,7.0,-7.0,1.0
7,1,Toni Braxton,2.0,9.0,0.08928571428567886,0.0773197744395911,7.0,-7.0,1.0
8,3,Gilles Marini,1.0,8.0,0.10629921259838335,0.07827185454809168,7.0,-7.0,1.0
8,3,Melissa Rycroft,1.0,8.0,0.10629921259838335,0.07827185454809168,7.0,-7.0,1.0
8,3,Shawn Johnson,1.0,8.0,0.10629921259838335,0.07827185454809168,7.0,-7.0,1.0
9,1,Donny Osmond,5.0,12.0,0.07389167050902813,0.05622181280414771,7.0,-7.0,1.0
9,4,Melissa Joan Hart,1.0,8.0,0.11570247933879517,0.08763799764146193,7.0,-7.0,1.0
9,4,Mya,1.0,8.0,0.11570247933879517,0.08763799764146193,7.0,-7.0,1.0
11,2,Jennifer Grey,1.0,8.0,0.10859728506782416,0.09087778247291936,7.0,-7.0,1.0
11,4,Jennifer Grey,1.0,8.0,0.15642458100549922,0.10193353731908826,7.0,-7.0,1.0
14,1,Jaleel White,1.0,8.0,0.09629629629626063,0.08066678563283265,7.0,-7.0,1.0
14,1,Katherine Jenkins,1.0,8.0,0.09629629629626063,0.08066678563283265,7.0,-7.0,1.0
14,2,Katherine Jenkins,1.0,8.0,0.09665427509290088,0.08249792665591696,7.0,-7.0,1.0
14,2,Roshon Fegan,1.0,8.0,0.09665427509290088,0.08249792665591696,7.0,-7.0,1.0
15,1,Emmitt Smith,1.0,8.0,0.08860759493667682,0.0807134363885699,7.0,-7.0,1.0
17,2,Corbin Bleu,1.0,8.0,0.0977443609022189,0.08328126285531409,7.0,-7.0,1.0
17,3,Brant Daugherty,1.0,8.0,0.10588235294113495,0.09138330910928415,7.0,-7.0,1.0
25,3,Lindsey Stirling,1.0,8.0,0.11065573770487269,0.08928423472283088,7.0,-7.0,1.0
27,1,DeMarcus Ware,1.0,8.0,0.09019607843133719,0.07538501161708071,7.0,-7.0,1.0
27,1,Tinashe,1.0,8.0,0.09019607843133719,0.07538501161708071,7.0,-7.0,1.0
27,3,Juan Pablo Di Pace,1.0,8.0,0.11070110701102927,0.08782471411876341,7.0,-7.0,1.0
29,3,Johnny Weir,1.0,8.0,0.08540925266900876,0.06980123257095557,7.0,-7.0,1.0
29,3,Nev Schulman,1.0,8.0,0.08540925266900876,0.06980123257095557,7.0,-7.0,1.0
29,5,Johnny Weir,1.0,8.0,0.10104529616721218,0.0811025685558292,7.0,-7.0,1.0
29,5,Nelly,5.0,12.0,0.0836236933797618,0.0694638051828698,7.0,-7.0,0.8404572779119879
29,7,Nelly,2.0,9.0,0.10384615384611391,0.0882956066048761,7.0,-7.0,0.8493350207912529
30,6,Iman Shumpert,1.0,8.0,0.1098901098900797,0.08357556505569834,7.0,-7.0,0.8546264015995588
31,1,Gabby Windey,3.0,10.0,0.07329842931935254,0.06229377215424259,7.0,-7.0,1.0
31,1,Selma Blair,3.0,10.0,0.07329842931935254,0.06229377215424259,7.0,-7.0,1.0
31,1,Shangela,3.0,10.0,0.07329842931935254,0.06229377215424259,7.0,-7.0,1.0
31,2,Charli D'Amelio,1.0,8.0,0.0776699029126025,0.06772462132403516,7.0,-7.0,1.0
31,2,Gabby Windey,1.0,8.0,0.0776699029126025,0.06772462132403516,7.0,-7.0,1.0
